,id,construction_year,population,longitude,latitude,status_group,priority_scores
7674,1630,2008.0,2530.0,29.6168718,-4.90401535,non functional,0.4942905644292699
28664,11758,2012.0,225.0,39.84365936,-10.45355538,non functional,0.4942382892850802
2145,23894,2011.0,800.0,39.99723412,-10.72088567,non functional,0.49423086559596446
27540,42256,2011.0,800.0,39.9829026,-10.72231231,non functional,0.49423086559596446
10627,31815,2011.0,800.0,39.63659417,-10.04926017,non functional,0.49423086559596446
14157,49450,2003.0,5400.0,38.99673651,-7.35925691,non functional,0.4941714760830389
2766,40625,2012.0,217.0,40.14839895,-10.30878569,non functional,0.4941071374440362
35785,15381,2012.0,214.0,39.17330859,-8.53211558,non functional,0.49405795550364473
8458,10923,2012.0,210.0,37.84780716,-4.22868287,non functional,0.49399237958312275
8069,17015,2012.0,209.0,39.84135667,-10.45324748,non functional,0.4939759856029922
28794,26583,2012.0,209.0,39.8420611,-10.45111024,non functional,0.4939759856029922
11056,8162,2012.0,200.0,36.85068712,-3.49364032,non functional,0.4938284397818178
44035,6550,2012.0,200.0,38.95478684,-10.39890811,non functional,0.4938284397818178
45776,22722,2012.0,200.0,36.566883,-3.37734351,non functional,0.4938284397818178
58872,37425,2012.0,200.0,36.58684944,-3.41152693,non functional,0.4938284397818178
44946,373,2012.0,200.0,36.85094835,-3.4934532,non functional,0.4938284397818178
45079,9556,2012.0,200.0,39.78010514,-10.58139952,non functional,0.4938284397818178
3552,4729,2012.0,200.0,39.21824791,-10.8549894,non functional,0.4938284397818178
15611,16119,2012.0,200.0,30.40119085,-6.73351586,non functional,0.4938284397818178
34924,20130,2012.0,200.0,35.87484512,-2.60260618,non functional,0.4938284397818178
50487,61511,2012.0,200.0,36.57241165,-3.37245768,non functional,0.4938284397818178
22094,64262,2012.0,200.0,39.23619715,-10.87199226,non functional,0.4938284397818178
41799,8798,2012.0,200.0,36.5671695,-3.37219298,non functional,0.4938284397818178
55839,43404,2012.0,200.0,36.87197099,-4.04689817,non functional,0.4938284397818178
55904,62240,2012.0,200.0,36.53511065,-3.40362573,non functional,0.4938284397818178
12627,67282,2012.0,200.0,39.74218696,-10.46714808,non functional,0.4938284397818178
56921,70909,2012.0,200.0,36.56643054,-3.42409404,non functional,0.4938284397818178
58699,6299,2012.0,200.0,33.99300067,-2.03003369,non functional,0.4938284397818178
48885,43392,2012.0,200.0,36.62977192,-3.31792663,non functional,0.4938284397818178
42318,55778,2012.0,200.0,39.85075715,-10.63734854,non functional,0.4938284397818178
6855,26069,2012.0,200.0,39.8532596,-10.63849309,non functional,0.4938284397818178
983,30261,2012.0,200.0,36.62934435,-3.31695707,non functional,0.4938284397818178
33864,15269,2012.0,200.0,40.0338496,-10.6938175,non functional,0.4938284397818178
2209,36443,2012.0,200.0,39.85330705,-10.63263641,non functional,0.4938284397818178
44459,35295,2012.0,200.0,39.84974728,-10.63410475,non functional,0.4938284397818178
11793,13825,2012.0,200.0,39.74550307,-10.46837085,non functional,0.4938284397818178
3935,26020,2012.0,200.0,39.84719367,-10.45426313,non functional,0.4938284397818178
4896,30071,2012.0,200.0,39.85500174,-10.63549861,non functional,0.4938284397818178
37530,45829,2012.0,200.0,38.06626616,-4.26912466,non functional,0.4938284397818178
10222,62945,2010.0,1350.0,38.853044,-10.02983195,non functional,0.4938135924035864
31080,67038,2012.0,185.0,34.22560423,-4.22918678,non functional,0.49358253007986036
24123,68864,2012.0,183.0,40.03365787,-10.63815136,non functional,0.49354974211959934
33822,25628,2012.0,181.0,40.03347589,-10.64156241,non functional,0.49351695415933833
13108,19265,2012.0,181.0,40.03393381,-10.64030711,non functional,0.49351695415933833
16251,41768,2012.0,180.0,38.0551336,-4.2651022,non functional,0.49350056017920785
44116,15379,2011.0,750.0,34.49874219,-2.00564684,non functional,0.4934111665894397
1159,14319,2009.0,1900.0,34.45631063,-1.251311,non functional,0.4933963192112083
41498,32459,2012.0,167.0,40.03410339,-10.63923991,non functional,0.4932874384375114
7695,3536,2011.0,740.0,39.36648357,-7.06616274,non functional,0.4932472267881347
7300,35703,2012.0,160.0,34.85969059,-10.52789098,non functional,0.4931726805765979
5490,27142,2012.0,156.0,37.93455581,-4.40306577,non functional,0.49310710465607593
23629,28150,2012.0,150.0,35.31352988,-10.51947741,non functional,0.493008740775293
52499,25395,2012.0,150.0,35.36526067,-1.85497873,non functional,0.493008740775293
56894,67250,2012.0,150.0,39.78016269,-10.58367814,non functional,0.493008740775293
28857,2561,2012.0,150.0,39.77874155,-10.58140594,non functional,0.493008740775293
41435,69964,2012.0,145.0,34.22608228,-4.22240337,non functional,0.4929267708746405
17534,50967,2011.0,714.0,39.29013115,-7.47452395,non functional,0.49282098330474183
13537,10025,2011.0,714.0,39.28169833,-7.46911142,non functional,0.49282098330474183
11894,45027,2012.0,138.0,35.37988067,-4.080267299999999,non functional,0.492812013013727
14342,16019,2011.0,712.0,36.69308665,-8.150921799999999,non functional,0.4927881953444808
29034,20840,2011.0,711.0,31.364050800000005,-7.41790808,non functional,0.49277180136435034
12929,48807,2011.0,700.0,39.98799948,-10.72315783,non functional,0.4925914675829149
39900,43557,2007.0,3000.0,39.20086305,-7.28019869,non functional,0.4925617728264521
9245,7034,2012.0,122.0,39.46254411,-10.23773158,non functional,0.4925497093316391
29277,2897,2012.0,120.0,38.95814207,-10.40533872,non functional,0.4925169213713781
50660,41257,2012.0,120.0,35.87392155,-4.29719819,non functional,0.4925169213713781
17219,27457,2012.0,120.0,30.72773591,-3.41502422,non functional,0.4925169213713781
43369,40158,2012.0,120.0,37.86035246,-4.22853517,non functional,0.4925169213713781
649,45204,2012.0,120.0,34.81430226,-10.55386919,non functional,0.4925169213713781
16741,12789,2012.0,120.0,39.84219449,-10.64897735,non functional,0.4925169213713781
39175,24460,2012.0,120.0,35.43325713,-4.33221413,non functional,0.4925169213713781
48520,24365,2012.0,120.0,38.04676584,-4.26889891,non functional,0.4925169213713781
25777,11256,2012.0,120.0,39.27254102,-8.52292206,non functional,0.4925169213713781
49659,73718,2011.0,680.0,39.30591823,-6.96793914,non functional,0.49226358798030495
4321,33950,2011.0,680.0,39.30675431,-6.968706299999999,non functional,0.49226358798030495
20156,18033,2012.0,100.0,38.01577087,-4.33302343,non functional,0.49218904176876815
9455,13624,2012.0,100.0,35.6377089,-10.26125597,non functional,0.49218904176876815
56569,11545,2012.0,100.0,34.11151623,-2.87721207,non functional,0.49218904176876815
3380,16548,2010.0,1250.0,30.90644932,-5.10023607,non functional,0.4921741943905368
12493,3370,2010.0,1234.0,39.84126145,-10.20647829,non functional,0.4919118907084489
46678,71978,2012.0,82.0,37.93566725,-4.40399644,non functional,0.49189395012641923
24703,63424,2012.0,80.0,36.26391471,-2.9253149,non functional,0.49186116216615827
11909,68617,2011.0,650.0,30.26569598,-4.6136702000000005,non functional,0.4917717685763901
36631,20081,2012.0,60.0,36.11709373,-10.88114572,non functional,0.49153328256354833
43913,44636,2012.0,60.0,34.83683341,-10.58993851,non functional,0.49153328256354833
37588,20410,2012.0,60.0,35.07766024,-10.79863499,non functional,0.49153328256354833
33926,49650,2012.0,60.0,34.84378374,-10.59051195,non functional,0.49153328256354833
11960,52163,2012.0,60.0,34.84969297,-10.59619457,non functional,0.49153328256354833
11711,8927,2012.0,60.0,34.80303231,-10.54780315,non functional,0.49153328256354833
39952,53400,2012.0,60.0,35.07688154,-10.79603977,non functional,0.49153328256354833
6524,72011,2012.0,60.0,34.84535828,-10.53426307,non functional,0.49153328256354833
29051,34593,2012.0,60.0,34.82358871,-10.53942543,non functional,0.49153328256354833
11025,40045,2012.0,60.0,34.82800283,-10.53935306,non functional,0.49153328256354833
5649,49947,2012.0,60.0,34.81115812,-10.54313159,non functional,0.49153328256354833
21098,2217,2012.0,60.0,34.82574735,-10.54503317,non functional,0.49153328256354833
24130,17189,2012.0,60.0,34.85108425,-10.53141703,non functional,0.49153328256354833
12062,25683,2012.0,60.0,34.8543785,-10.59700179,non functional,0.49153328256354833
20884,46948,2012.0,60.0,34.82599776,-10.541461300000002,non functional,0.49153328256354833
48011,14546,2012.0,60.0,34.80785914,-10.55068798,non functional,0.49153328256354833
716,2252,2012.0,56.0,38.36798047,-10.93074902,non functional,0.49146770664302636
7569,58075,2012.0,50.0,38.04718382,-4.27006269,non functional,0.49136934276224337
53462,43834,2011.0,620.0,29.79670749,-4.55353614,non functional,0.4912799491724752
11951,4419,2011.0,620.0,34.50709505,-1.9651004,non functional,0.4912799491724752
35145,8704,2012.0,40.0,37.65003964,-3.71251699,non functional,0.4912054029609384
33327,63149,2012.0,40.0,37.98556757,-4.29161967,non functional,0.4912054029609384
30370,29801,2012.0,30.0,37.66073801,-3.70134781,non functional,0.49104146315963343
17027,64908,2012.0,30.0,33.85792576,-1.97495511,non functional,0.49104146315963343
1327,43140,2010.0,1180.0,37.9085979,-4.49677182,non functional,0.49102661578140205
50067,11278,2007.0,2905.0,38.16701953,-6.60427331,non functional,0.49100434471405496
49583,52713,2011.0,600.0,30.83785941,-3.42770079,non functional,0.49095206956986526
41801,28188,2012.0,20.0,37.99132781,-4.29018587,non functional,0.49087752335832846
2862,10677,2012.0,1.0,35.36457639,-4.07165111,non functional,0.49056603773584906
5021,1910,2012.0,1.0,35.46224778,-3.71260412,non functional,0.49056603773584906
37070,8718,2012.0,1.0,37.6045974,-3.06397384,non functional,0.49056603773584906
45591,45691,2012.0,1.0,34.99470607,-4.19530778,non functional,0.49056603773584906
15472,64089,2012.0,1.0,38.42839157,-11.34651883,non functional,0.49056603773584906
5494,21903,2012.0,1.0,34.64468203,-4.94823012,non functional,0.49056603773584906
21243,53600,2012.0,1.0,35.36255819,-4.07446157,non functional,0.49056603773584906
16032,21069,2012.0,1.0,39.46795389,-9.48738667,non functional,0.49056603773584906
5171,8659,2012.0,1.0,39.7094973,-9.64524872,non functional,0.49056603773584906
36096,42214,2012.0,1.0,35.38104912,-4.070829,non functional,0.49056603773584906
52189,31014,2012.0,1.0,30.74132539,-3.56119036,non functional,0.49056603773584906
9615,48973,2012.0,1.0,34.67312121,-4.91743263,non functional,0.49056603773584906
52579,20428,2012.0,1.0,35.35678363,-4.06557413,non functional,0.49056603773584906
35179,54087,2012.0,1.0,38.42797218,-11.34880789,non functional,0.49056603773584906
5918,3003,2012.0,1.0,35.36032736,-4.06497618,non functional,0.49056603773584906
21668,9371,2012.0,1.0,39.29287031,-10.77206698,non functional,0.49056603773584906
28759,55200,2012.0,1.0,34.98840942,-4.20109396,non functional,0.49056603773584906
1916,6219,2012.0,1.0,30.74092035,-3.5607225,non functional,0.49056603773584906
58752,12842,2012.0,1.0,39.27119829,-10.75466312,non functional,0.49056603773584906
9894,726,2012.0,1.0,35.50443572,-3.68001273,non functional,0.49056603773584906
21908,51486,2012.0,1.0,35.38278885,-4.08317321,non functional,0.49056603773584906
4821,8121,2012.0,1.0,30.74228757,-3.55546744,non functional,0.49056603773584906
11242,12577,2012.0,1.0,37.07500217,-3.18259986,non functional,0.49056603773584906
57767,39632,2012.0,1.0,37.9620023,-10.78083785,non functional,0.49056603773584906
47214,56087,2012.0,1.0,35.37205676,-4.06616467,non functional,0.49056603773584906
47253,70986,2012.0,1.0,35.36574691,-4.06819736,non functional,0.49056603773584906
24759,13970,2012.0,1.0,35.38870412,-4.05702758,non functional,0.49056603773584906
47124,8472,2012.0,1.0,35.38626996,-4.0861397,non functional,0.49056603773584906
25040,2846,2012.0,1.0,35.46429112,-3.70305141,non functional,0.49056603773584906
20626,2340,2012.0,1.0,39.25991709,-10.77332923,non functional,0.49056603773584906
6435,3933,2012.0,1.0,37.58399298,-3.00212082,non functional,0.49056603773584906
58003,8931,2012.0,1.0,34.76247632,-4.90872238,non functional,0.49056603773584906
28072,70561,2012.0,1.0,39.4662651,-9.49061151,non functional,0.49056603773584906
10331,50055,2012.0,1.0,37.63871982,-3.35529074,non functional,0.49056603773584906
36518,18744,2012.0,1.0,39.25794961,-10.77284335,non functional,0.49056603773584906
2861,47067,2012.0,1.0,37.57333789,-10.85613262,non functional,0.49056603773584906
11571,68690,2012.0,1.0,39.29505718,-10.77238031,non functional,0.49056603773584906
42066,61782,2012.0,1.0,35.37223927,-4.07233573,non functional,0.49056603773584906
42040,20762,2012.0,1.0,39.29547058,-10.7758156,non functional,0.49056603773584906
6443,29057,2012.0,1.0,34.71946127,-4.84053242,non functional,0.49056603773584906
6346,21529,2012.0,1.0,35.35789944,-4.04935799,non functional,0.49056603773584906
16792,58466,2012.0,1.0,39.47000905,-8.84934644,non functional,0.49056603773584906
35068,32916,2012.0,1.0,34.66702991,-4.79973815,non functional,0.49056603773584906
2654,40947,2012.0,1.0,37.58715823,-3.24829902,non functional,0.49056603773584906
31243,57098,2012.0,1.0,39.25880481,-10.76497428,non functional,0.49056603773584906
6450,38599,2012.0,1.0,37.62672389,-3.17802607,non functional,0.49056603773584906
56760,33801,2012.0,1.0,35.36163183,-4.07035645,non functional,0.49056603773584906
19673,10374,2012.0,1.0,39.26139727,-10.76267948,non functional,0.49056603773584906
8638,9272,2012.0,1.0,37.44836244,-10.87304956,non functional,0.49056603773584906
11257,755,2012.0,1.0,35.36469991,-4.08125013,non functional,0.49056603773584906
8740,21305,2012.0,1.0,35.3659092,-4.07829172,non functional,0.49056603773584906
11206,18981,2012.0,1.0,35.37643205,-4.04802501,non functional,0.49056603773584906
8790,24072,2012.0,1.0,34.63275497,-4.88663513,non functional,0.49056603773584906
53779,22709,2012.0,1.0,39.41642576,-9.62687319,non functional,0.49056603773584906
54220,39133,2012.0,1.0,35.35174736,-4.06843727,non functional,0.49056603773584906
34681,11964,2012.0,1.0,39.29616985,-10.77970326,non functional,0.49056603773584906
267,40115,2012.0,1.0,38.43058389,-11.34631248,non functional,0.49056603773584906
6590,42083,2012.0,1.0,35.3691938,-4.07576027,non functional,0.49056603773584906
22397,60440,2012.0,1.0,35.37083433,-4.04961364,non functional,0.49056603773584906
17191,10282,2012.0,1.0,39.26292442,-10.76807905,non functional,0.49056603773584906
892,37797,2012.0,1.0,35.47412209,-3.67809297,non functional,0.49056603773584906
1433,47925,2012.0,1.0,35.46042035,-3.669012,non functional,0.49056603773584906
42935,16208,2012.0,1.0,37.1109994,-3.15804857,non functional,0.49056603773584906
19975,74107,2012.0,1.0,35.34940039,-4.05138626,non functional,0.49056603773584906
4332,56498,2012.0,1.0,35.37073774,-4.06997645,non functional,0.49056603773584906
11161,69720,2012.0,1.0,39.6656522,-9.74096271,non functional,0.49056603773584906
8521,43211,2012.0,1.0,35.48442986,-3.67507231,non functional,0.49056603773584906
50439,3019,2012.0,1.0,39.26219731,-10.76577366,non functional,0.49056603773584906
13615,39024,2012.0,1.0,35.36565091,-4.07194457,non functional,0.49056603773584906
4526,66340,2012.0,1.0,34.72202921,-4.89536056,non functional,0.49056603773584906
4438,29465,2012.0,1.0,36.64545542,-3.30894362,non functional,0.49056603773584906
1430,72595,2012.0,1.0,38.42684446,-11.34740968,non functional,0.49056603773584906
40467,30618,2012.0,1.0,35.36415204,-4.05050954,non functional,0.49056603773584906
40925,1060,2012.0,1.0,37.79993135,-10.9009227,non functional,0.49056603773584906
7906,69550,2012.0,1.0,34.63503148,-4.82344804,non functional,0.49056603773584906
13104,8877,2012.0,1.0,37.664956,-3.06177535,non functional,0.49056603773584906
11973,73402,2012.0,1.0,35.00504981,-4.20434995,non functional,0.49056603773584906
5564,392,2012.0,1.0,37.60505491,-3.03305849,non functional,0.49056603773584906
58569,62806,2012.0,1.0,39.57051631,-9.71390957,non functional,0.49056603773584906
32793,3282,2012.0,1.0,39.29149172,-10.77432109,non functional,0.49056603773584906
55884,7813,2012.0,1.0,38.68024505,-9.17619748,non functional,0.49056603773584906
33052,35277,2012.0,1.0,35.36889642,-4.06982656,non functional,0.49056603773584906
33552,9670,2012.0,1.0,35.44749547,-3.72731726,non functional,0.49056603773584906
17822,36085,2012.0,1.0,35.36450459,-4.06897523,non functional,0.49056603773584906
10421,68854,2012.0,1.0,34.658556,-4.74728564,non functional,0.49056603773584906
7791,56847,2012.0,1.0,35.36241052,-4.06745775,non functional,0.49056603773584906
7723,11664,2012.0,1.0,35.36615944,-4.06980111,non functional,0.49056603773584906
31699,14270,2012.0,1.0,37.64420589,-3.17359598,non functional,0.49056603773584906
32073,61573,2012.0,1.0,35.38041457,-4.0481689,non functional,0.49056603773584906
5787,13583,2012.0,1.0,38.4283318,-11.35120647,non functional,0.49056603773584906
32494,52472,2012.0,1.0,39.27044712,-10.14571686,non functional,0.49056603773584906
24303,1375,2012.0,1.0,39.26026149,-10.76591144,non functional,0.49056603773584906
10262,11123,2012.0,1.0,35.36931859,-4.0740131,non functional,0.49056603773584906
1518,50713,2012.0,1.0,35.35761996,-4.07707927,non functional,0.49056603773584906
2514,59762,2012.0,1.0,39.46551634,-9.48395114,non functional,0.49056603773584906
6943,18996,2012.0,1.0,38.84393356,-8.84780234,non functional,0.49056603773584906
45590,4623,2012.0,1.0,39.25664875,-10.76902074,non functional,0.49056603773584906
